codigo_onibus,placa,linha,latitude,longitude,velocidade,sentido,trajeto,hodometro,datahoracoleta,dataposicao,horaposicao
86802,KQK8699,18,-23.019146,-43.505679,0.0,ida,18 - RECREIO SHOPPING X JARDIM OCEÂNICO (EXPRESSO) [IDA],11867.1,2023-07-26 20:05:13,2023-07-26,19:53:19
12712,LSN8501,10,-22.922692,-43.679482,20.0,ida,10 - SANTA CRUZ X ALVORADA (EXPRESSO) [IDA],31390.4,2023-07-26 20:05:13,2023-07-26,20:05:03
13407,KPY9732,25,-22.991727,-43.598765,0.0,ida,25 - MATO ALTO X ALVORADA (PARADOR) [IDA],45726.1,2023-07-26 20:05:13,2023-07-26,20:04:40
30525,LRC6596,12,-23.000921,-43.365668,0.0,volta,12 - ALVORADA X PINGO D'AGUA (EXPRESSO) [VOLTA],53935.0,2023-07-26 20:05:13,2023-07-26,20:05:09
47019,KWZ8629,25,-23.002206,-43.366079,0.0,ida,25 - MATO ALTO X ALVORADA (PARADOR) [IDA],37053.4,2023-07-26 20:05:13,2023-07-22,12:16:26
12703,LSM8771,10,-22.919891,-43.607869,0.0,ida,10 - SANTA CRUZ X ALVORADA (EXPRESSO) [IDA],30854.4,2023-07-26 20:05:13,2023-06-22,11:01:22
30521,LRC6594,20,-22.963571,-43.647841,1.2,ida,20 - SANTA CRUZ X SALVADOR ALLENDE (EXPRESSO) [IDA],35086.2,2023-07-26 20:05:13,2023-07-26,20:04:55
50302,LSB7J03,11,-22.920147,-43.607163,0.0,ida,11 - SANTA CRUZ X ALVORADA (PARADOR),2822.8,2023-07-26 20:05:13,2023-03-11,10:01:59
12718,KRP5933,12,-22.920426,-43.607335,0.0,ida,12 - PINGO D'AGUA X ALVORADA (EXPRESSO) [IDA],18261.1,2023-07-26 20:05:13,2023-06-06,14:12:44
12739,LMJ4F12,20,-22.915915,-43.683935,9.0,ida,20 - SANTA CRUZ X SALVADOR ALLENDE (EXPRESSO) [IDA],24072.0,2023-07-26 20:05:13,2023-07-26,20:05:13
30542,KXE7717,18,-23.000167,-43.341633,57.5,volta,18 - JARDIM OCEÂNICO X RECREIO SHOPPING (EXPRESSO) [VOLTA],53152.7,2023-07-26 20:05:13,2023-07-26,20:05:11
12733,KRQ4900,0,-22.919829,-43.608492,0.0,,,18657.0,2023-07-26 20:05:13,2023-07-26,19:05:22
13406,LRG6479,18,-22.919869,-43.607222,0.0,ida,18 - RECREIO SHOPPING X JARDIM OCEÂNICO (EXPRESSO) [IDA],1118.8,2023-07-26 20:05:13,2023-02-25,07:45:52
30514,KYL8595,29,-22.99387,-43.595723,0.2,volta,29 - ALVORADA X S. ALLENDE (PARADOR) [VOLTA],38544.0,2023-07-26 20:05:13,2023-07-26,20:05:08
47010,KPZ8363,25,-23.00073,-43.364321,3.3,volta,25 - ALVORADA X MATO ALTO (PARADOR) [VOLTA],42870.9,2023-07-26 20:05:13,2023-07-26,19:54:48
86884,LSP9604,18,-23.007079,-43.438603,34.1,volta,18 - JARDIM OCEÂNICO X RECREIO SHOPPING (EXPRESSO) [VOLTA],15529.2,2023-07-26 20:05:13,2023-07-26,20:05:05
30522,LRE9805,12,-22.9203,-43.607183,0.0,ida,12 - PINGO D'AGUA X ALVORADA (EXPRESSO) [IDA],17983.8,2023-07-26 20:05:13,2023-04-18,09:39:03
12734,LSP8673,20,-23.001181,-43.575355,30.2,volta,20 - SALVADOR ALLENDE X SANTA CRUZ (EXPRESSO) [VOLTA],17134.7,2023-07-26 20:05:13,2023-07-26,19:57:14
A991F39,LUG1F39,0,-22.9516728,-43.3495341,0.0,,,84598.226,2023-07-26 20:05:13,2022-12-11,06:11:10
KWB9798 - APOIO VAN,KWB9798,0,-22.991595,-43.599627,58.4,,,3379.6,2023-07-26 20:05:13,2023-07-26,20:04:41
90006,LRH6D12,10,-23.003625,-43.565841,52.9,volta,10 - ALVORADA X SANTA CRUZ (EXPRESSO) [VOLTA],30011.5,2023-07-26 20:05:13,2023-07-26,20:04:57
30531,LRC6592,25,-23.011549,-43.456132,49.7,volta,25 - ALVORADA X MATO ALTO (PARADOR) [VOLTA],40928.8,2023-07-26 20:05:13,2023-07-26,20:04:55
30524,LRC6601,25,-23.0007,-43.365099,0.0,volta,25 - ALVORADA X MATO ALTO (PARADOR) [VOLTA],29493.1,2023-07-26 20:05:13,2023-07-26,20:04:53
12731,,18,-22.920321,-43.608081,0.0,ida,18 - RECREIO SHOPPING X JARDIM OCEÂNICO (EXPRESSO) [IDA],39932.0,2023-07-26 20:05:13,2023-07-26,19:46:22
86870,LSC9364,0,-22.919654,-43.608503,0.0,,,3175.4,2023-07-26 20:05:13,2023-07-26,18:01:46
13415,KQK7905,13,-23.000643,-43.365018,0.0,volta,13 - ALVORADA X  MATO ALTO (EXPRESSO) [VOLTA],45299.6,2023-07-26 20:05:13,2023-07-26,20:04:58
10306,KQP6773,19,-22.919442,-43.607595,0.0,ida,19 - PINGO D'AGUA X SALVADOR ALLENDE (EXPRESSO) [IDA],13633.6,2023-07-26 20:05:13,2023-05-08,18:25:33
901002,,22,-23.000224,-43.342234,0.0,volta,22 - J. OCEÂNICO X ALVORADA (PARADOR) [VOLTA],17549.9,2023-07-26 20:05:13,2023-07-26,20:05:00
902103,,35,-22.876452,-43.329762,0.0,ida,35 - MADUREIRA X ALVORADA (PARADOR) [IDA],12130.2,2023-07-26 20:05:13,2023-07-26,19:56:19
B13,KYM5979,14,-22.965711,-43.646185,15.9,ida,14 - SANTA EUGÊNIA X SALVADOR ALLENDE (EXPRESSO) [IDA],1337.2,2023-07-26 20:05:13,2023-07-26,19:56:50
B16,LSI3468,14,-23.008405,-43.442488,26.3,volta,14 - SALVADOR ALLENDE x SANTA EUGÊNIA (EXPRESSO) [VOLTA],1304.5,2023-07-26 20:05:13,2023-07-26,20:05:01
B35,LTI1196,14,-23.005555,-43.432412,0.0,volta,14 - SALVADOR ALLENDE x SANTA EUGÊNIA (EXPRESSO) [VOLTA],1258.6,2023-07-26 20:05:13,2023-07-26,20:04:59
B17,KWY8231,14,-23.006278,-43.434148,57.4,volta,14 - SALVADOR ALLENDE x SANTA EUGÊNIA (EXPRESSO) [VOLTA],1420.6,2023-07-26 20:05:13,2023-07-26,20:05:09
B18,KRK9729,14,-23.019742,-43.487336,52.4,ida,14 - SANTA EUGÊNIA X SALVADOR ALLENDE (EXPRESSO) [IDA],1300.8,2023-07-26 20:05:13,2023-07-26,20:05:10
B20,LMH6141,14,-23.020241,-43.490187,39.7,volta,14 - SALVADOR ALLENDE x SANTA EUGÊNIA (EXPRESSO) [VOLTA],1319.6,2023-07-26 20:05:13,2023-07-26,19:00:09
B19,KZJ7238,14,-23.008103333333334,-43.44258166666667,0.0,volta,14 - SALVADOR ALLENDE x SANTA EUGÊNIA (EXPRESSO) [VOLTA],105164.6,2023-07-26 20:05:13,2023-07-26,20:05:12
B09,KRP3042,17,-22.815253333333334,-43.188356666666664,0.0,ida,17 - SANTA CRUZ X CAMPO GRANDE (PARADOR),133560.5,2023-07-26 20:05:13,2023-05-02,16:34:21
B32,KYR8913,14,-22.961344,-43.648577,0.0,ida,14 - SANTA EUGÊNIA X SALVADOR ALLENDE (EXPRESSO) [IDA],208.5,2023-07-26 20:05:13,2023-07-26,20:01:26
B27,LRK9551,14,-22.961803333333332,-43.64848833333333,2.0,ida,14 - SANTA EUGÊNIA X SALVADOR ALLENDE,594528.6,2023-07-26 20:05:13,2023-05-23,10:28:39
B14,KRK9519,14,-22.961577,-43.648127,0.0,ida,14 - SANTA EUGÊNIA X SALVADOR ALLENDE (EXPRESSO) [IDA],1350.4,2023-07-26 20:05:13,2023-07-26,20:04:59
B06,LMS3036,17,-22.81576,-43.18839333333333,0.0,ida,17 - SANTA CRUZ X CAMPO GRANDE (PARADOR),26287.0,2023-07-26 20:05:13,2023-05-02,09:01:13
B11,KRK9516,14,-22.96383,-43.647836,0.2,ida,14 - SANTA EUGÊNIA X SALVADOR ALLENDE (EXPRESSO) [IDA],1437.8,2023-07-26 20:05:13,2023-07-26,20:04:39
B12,LMH5981,14,-23.007916,-43.44288,0.0,volta,14 - SALVADOR ALLENDE x SANTA EUGÊNIA (EXPRESSO) [VOLTA],1327.3,2023-07-26 20:05:13,2023-07-26,19:19:11
B24,LSO7028,14,-22.961533,-43.648238,0.0,ida,14 - SANTA EUGÊNIA X SALVADOR ALLENDE (EXPRESSO) [IDA],1400.1,2023-07-26 20:05:13,2023-07-26,20:05:00
B25,,14,-22.961441,-43.647692,0.0,ida,14 - SANTA EUGÊNIA X SALVADOR ALLENDE (EXPRESSO) [IDA],1322.2,2023-07-26 20:05:13,2023-07-26,20:04:41
B28,KQP5E29,14,-23.005373,-43.431035,25.1,volta,14 - SALVADOR ALLENDE x SANTA EUGÊNIA (EXPRESSO) [VOLTA],1320.9,2023-07-26 20:05:13,2023-07-26,20:05:08
B40,,14,-22.961191,-43.648202,0.0,ida,14 - SANTA EUGÊNIA X SALVADOR ALLENDE (EXPRESSO) [IDA],894.8,2023-07-26 20:05:13,2023-07-26,20:00:49
B41,,14,-23.002505,-43.569798,22.0,volta,14 - SALVADOR ALLENDE x SANTA EUGÊNIA (EXPRESSO) [VOLTA],1367.3,2023-07-26 20:05:13,2023-07-26,20:04:56
901001,RJD7J89,22,-23.006837,-43.312428,11.6,volta,22 - J. OCEÂNICO X ALVORADA (PARADOR) [VOLTA],17482.2,2023-07-26 20:05:13,2023-07-26,20:05:10
B47,,14,-22.921536,-43.645793,57.5,volta,14 - SALVADOR ALLENDE x SANTA EUGÊNIA (EXPRESSO) [VOLTA],1384.4,2023-07-26 20:05:13,2023-07-26,20:05:05
B048,,14,-23.005284,-43.431748,37.1,volta,14 - SALVADOR ALLENDE x SANTA EUGÊNIA (EXPRESSO) [VOLTA],1400.1,2023-07-26 20:05:13,2023-07-26,20:05:12
B49,,14,-22.917419,-43.628821,21.0,ida,14 - SANTA EUGÊNIA X SALVADOR ALLENDE (EXPRESSO) [IDA],1342.5,2023-07-26 20:05:13,2023-07-26,20:05:12
B50,,14,-23.011568,-43.532211,44.5,ida,14 - SANTA EUGÊNIA X SALVADOR ALLENDE (EXPRESSO) [IDA],1173.7,2023-07-26 20:05:13,2023-07-26,20:01:18
B52,,14,-23.020507,-43.490358,58.3,ida,14 - SANTA EUGÊNIA X SALVADOR ALLENDE (EXPRESSO) [IDA],1228.4,2023-07-26 20:05:13,2023-07-26,20:05:00
B54,,14,-22.990757,-43.600945,51.7,ida,14 - SANTA EUGÊNIA X SALVADOR ALLENDE (EXPRESSO) [IDA],1391.8,2023-07-26 20:05:13,2023-07-26,20:05:00
B55,,14,-22.93372,-43.663302,43.5,ida,14 - SANTA EUGÊNIA X SALVADOR ALLENDE (EXPRESSO) [IDA],1332.6,2023-07-26 20:05:13,2023-07-26,20:05:07
B53,,14,-22.936028,-43.666776,19.0,volta,14 - SALVADOR ALLENDE x SANTA EUGÊNIA (EXPRESSO) [VOLTA],1400.6,2023-07-26 20:05:13,2023-07-26,20:04:56
B51,,14,-22.965817,-43.64661,0.0,ida,14 - SANTA EUGÊNIA X SALVADOR ALLENDE (EXPRESSO) [IDA],1417.2,2023-07-26 20:05:13,2023-07-26,20:04:52
901050,,40,-22.877607,-43.336725,0.0,ida,40 - PAULO DA PORTELA X ALVORADA (EXPRESSO) [IDA],24449.3,2023-07-26 20:05:13,2023-07-26,20:05:01
901077,,52,-22.964629,-43.391665,0.0,ida,52 - SENTIDO ALVORADA (PARADOR) [IDA],26545.2,2023-07-26 20:05:13,2023-07-26,18:47:01
903045,,17,-22.904487,-43.570824,22.4,volta,17 - CAMPO GRANDE  X SANTA CRUZ (PARADOR) [VOLTA],25919.7,2023-07-26 20:05:13,2023-07-26,20:05:07
902119,,35,-22.876376,-43.329982,0.0,ida,35 - MADUREIRA X ALVORADA (PARADOR) [IDA],7949.1,2023-07-26 20:05:13,2023-07-26,19:45:32
901058,,22,-22.964291,-43.391819,0.0,ida,22 - ALVORADA X J. OCEÂNICO (PARADOR) [IDA],44292.4,2023-07-26 20:05:13,2023-07-26,19:24:19
902105,,40,-22.878431,-43.336324,0.0,ida,40 - PAULO DA PORTELA X ALVORADA (EXPRESSO) [IDA],10435.8,2023-07-26 20:05:13,2023-07-26,20:04:57
901071,,53,-22.973311,-43.386869,57.0,ida,53 - SENTIDO ALVORADA (EXPRESSO) [IDA],43651.5,2023-07-26 20:05:13,2023-07-26,20:05:10
903027,,50,-23.002864,-43.325335,0.4,ida,50 - SENTIDO JD. OCEANICO (PARADOR) [IDA],49875.0,2023-07-26 20:05:13,2023-07-26,20:04:59
901066,,22,-23.00408,-43.32216,54.2,ida,22 - ALVORADA X J. OCEÂNICO (PARADOR) [IDA],50177.0,2023-07-26 20:05:13,2023-07-26,18:59:31
903026,,50,-22.999955,-43.361443,0.1,volta,50 - SENTIDO T. OLIMPICO (PARADOR) [VOLTA],49217.1,2023-07-26 20:05:13,2023-07-26,20:05:02
903029,,50,-22.97351,-43.365391,9.6,ida,50 - SENTIDO JD. OCEANICO (PARADOR) [IDA],33767.2,2023-07-26 20:05:13,2023-07-26,20:05:00
902116,,35,-22.954744,-43.376566,33.8,volta,35 - ALVORADA  X  MADUREIRA (PARADOR) [VOLTA],11328.1,2023-07-26 20:05:13,2023-07-26,20:04:53
902115,,35,-22.879013,-43.341296,25.0,ida,35 - MADUREIRA X ALVORADA (PARADOR) [IDA],15019.6,2023-07-26 20:05:13,2023-07-26,20:04:55
903028,,50,-22.865144,-43.33407,0.0,ida,50 - SENTIDO JD. OCEANICO (PARADOR) [IDA],31658.2,2023-07-26 20:05:13,2023-07-26,20:04:57
901061,,51,-22.967153,-43.397576,0.0,ida,51 - SENTIDO RECREIO (PARADOR) [IDA],43557.5,2023-07-26 20:05:13,2023-07-26,20:05:00
903030,,50,-22.972213,-43.401165,0.0,ida,50 - SENTIDO JD. OCEANICO (PARADOR) [IDA],41216.1,2023-07-26 20:05:13,2023-07-26,20:05:12
903057,,17,-22.920533,-43.60797,0.0,ida,17 - SANTA CRUZ X CAMPO GRANDE (PARADOR) [IDA],12199.8,2023-07-26 20:05:13,2023-06-26,04:59:59
901051,,46,-23.000947,-43.36434,14.0,volta,46 - ALVORADA X PENHA (EXPRESSO) [VOLTA],39198.4,2023-07-26 20:05:13,2023-07-26,19:50:53
901064,,22,-22.999865,-43.359966,46.8,volta,22 - J. OCEÂNICO X ALVORADA (PARADOR) [VOLTA],49186.0,2023-07-26 20:05:13,2023-07-26,20:04:09
902107,,31,-22.87637,-43.329757,0.0,ida,31 - VICENTE DE CARVALHO X ALVORADA (SEMIDIRETO) [IDA],9145.6,2023-07-26 20:05:13,2023-07-26,19:46:42
901049,,40,-22.887414,-43.345107,0.0,volta,40 - ALVORADA X PAULO DA PORTELA (EXPRESSO) [VOLTA],33170.5,2023-07-26 20:05:13,2023-07-26,20:04:58
901073,,52,-22.862162,-43.400419,0.0,ida,52 - SENTIDO ALVORADA (PARADOR) [IDA],42051.0,2023-07-26 20:05:13,2023-07-26,19:00:01
901048,,51,-22.961508,-43.392174,22.0,volta,51 - SENTIDO V. MILITAR (PARADOR) [VOLTA],26674.5,2023-07-26 20:05:13,2023-07-26,18:59:17
901065,,52,-22.97733,-43.365062,54.8,volta,52 - SENTIDO V. MILITAR (PARADOR) [VOLTA],35629.2,2023-07-26 20:05:13,2023-07-26,20:04:58
903031,,50,-22.876496,-43.329544,0.0,ida,50 - SENTIDO JD. OCEANICO (PARADOR) [IDA],40853.1,2023-07-26 20:05:13,2023-07-26,19:33:10
902092,,35,-23.000872,-43.367163,0.0,volta,35 - ALVORADA  X  MADUREIRA (PARADOR) [VOLTA],7624.8,2023-07-26 20:05:13,2023-07-26,20:05:00
903032,,42,-22.839578,-43.239686,0.0,ida,42 - GALEÃO X MADUREIRA MANANCEIA (PARADOR) [IDA],42991.8,2023-07-26 20:05:13,2023-07-26,20:04:16
901075,,51,-22.925,-43.397614,60.5,ida,51 - SENTIDO RECREIO (PARADOR) [IDA],49241.5,2023-07-26 20:05:13,2023-07-26,18:59:50
903055,,17,-22.915879,-43.607951,9.7,volta,17 - CAMPO GRANDE  X SANTA CRUZ (PARADOR) [VOLTA],19131.5,2023-07-26 20:05:13,2023-07-26,20:05:06
902112,,31,-22.876421,-43.329653,0.0,ida,31 - VICENTE DE CARVALHO X ALVORADA (SEMIDIRETO) [IDA],11289.1,2023-07-26 20:05:13,2023-07-26,19:49:09
903037,,17,-22.901885,-43.554473,0.0,volta,17 - CAMPO GRANDE  X SANTA CRUZ (PARADOR) [VOLTA],20953.6,2023-07-26 20:05:13,2023-07-26,20:05:09
903002,,42,-22.839156,-43.24101,18.4,volta,42 - MADUREIRA MANANCEIA X GALEAO (PARADOR) [VOLTA],7247.4,2023-07-26 20:05:13,2023-07-26,20:05:06
901080,,52,-22.973358,-43.388258,0.0,ida,52 - SENTIDO ALVORADA (PARADOR) [IDA],31495.4,2023-07-26 20:05:13,2023-07-26,18:59:44
902110,,35,-23.000981,-43.366559,0.0,volta,35 - ALVORADA  X  MADUREIRA (PARADOR) [VOLTA],9073.7,2023-07-26 20:05:13,2023-07-26,18:57:04
